year,month,date,region,admin2_name,precipitation
1981,1,1981-01-01T00:00:00,Zambia,Chibombo,217.89324563132985
1981,2,1981-02-01T00:00:00,Zambia,Chibombo,286.60009781584273
1981,3,1981-03-01T00:00:00,Zambia,Chibombo,115.3655706464956
1981,4,1981-04-01T00:00:00,Zambia,Chibombo,43.94344144886037
1981,5,1981-05-01T00:00:00,Zambia,Chibombo,1.8475537986996355
1981,6,1981-06-01T00:00:00,Zambia,Chibombo,0.18085207337470094
1981,7,1981-07-01T00:00:00,Zambia,Chibombo,0.025582040675768348
1981,8,1981-08-01T00:00:00,Zambia,Chibombo,0.2724534707711583
1981,9,1981-09-01T00:00:00,Zambia,Chibombo,1.2270305623558981
1981,10,1981-10-01T00:00:00,Zambia,Chibombo,9.863481645554101
1981,11,1981-11-01T00:00:00,Zambia,Chibombo,76.86776105714502
1981,12,1981-12-01T00:00:00,Zambia,Chibombo,58.62335719881684
1982,1,1982-01-01T00:00:00,Zambia,Chibombo,291.1705753796128
1982,2,1982-02-01T00:00:00,Zambia,Chibombo,281.76843472279063
1982,3,1982-03-01T00:00:00,Zambia,Chibombo,31.641567101954273
1982,4,1982-04-01T00:00:00,Zambia,Chibombo,14.499377430902985
1982,5,1982-05-01T00:00:00,Zambia,Chibombo,2.79006147876085
1982,6,1982-06-01T00:00:00,Zambia,Chibombo,0.18430011145129388
1982,7,1982-07-01T00:00:00,Zambia,Chibombo,0.026770078598024587
1982,8,1982-08-01T00:00:00,Zambia,Chibombo,0.2938429571102731
1982,9,1982-09-01T00:00:00,Zambia,Chibombo,1.2363836220414253
1982,10,1982-10-01T00:00:00,Zambia,Chibombo,44.845933793207706
1982,11,1982-11-01T00:00:00,Zambia,Chibombo,132.98186153704592
1982,12,1982-12-01T00:00:00,Zambia,Chibombo,122.9779540157597
1983,1,1983-01-01T00:00:00,Zambia,Chibombo,201.70684752364951
1983,2,1983-02-01T00:00:00,Zambia,Chibombo,133.3234152891538
1983,3,1983-03-01T00:00:00,Zambia,Chibombo,69.93004951808503
1983,4,1983-04-01T00:00:00,Zambia,Chibombo,26.149275796495605
1983,5,1983-05-01T00:00:00,Zambia,Chibombo,4.008527173526456
1983,6,1983-06-01T00:00:00,Zambia,Chibombo,0.18354667315727366
1983,7,1983-07-01T00:00:00,Zambia,Chibombo,0.0270205864436546
1983,8,1983-08-01T00:00:00,Zambia,Chibombo,0.293715016017459
1983,9,1983-09-01T00:00:00,Zambia,Chibombo,1.1652248556355933
1983,10,1983-10-01T00:00:00,Zambia,Chibombo,16.864949741676206
1983,11,1983-11-01T00:00:00,Zambia,Chibombo,71.40582752971854
1983,12,1983-12-01T00:00:00,Zambia,Chibombo,198.83182512908374
1984,1,1984-01-01T00:00:00,Zambia,Chibombo,121.35341823164686
1984,2,1984-02-01T00:00:00,Zambia,Chibombo,193.91641166693978
1984,3,1984-03-01T00:00:00,Zambia,Chibombo,101.10214881890901
1984,4,1984-04-01T00:00:00,Zambia,Chibombo,13.64881107493982
1984,5,1984-05-01T00:00:00,Zambia,Chibombo,1.9474464740317485
1984,6,1984-06-01T00:00:00,Zambia,Chibombo,0.22646446682533133
1984,7,1984-07-01T00:00:00,Zambia,Chibombo,0.025392910457042596
1984,8,1984-08-01T00:00:00,Zambia,Chibombo,0.27726465666721145
1984,9,1984-09-01T00:00:00,Zambia,Chibombo,1.179826417552342
1984,10,1984-10-01T00:00:00,Zambia,Chibombo,6.702126128977858
1984,11,1984-11-01T00:00:00,Zambia,Chibombo,105.61703315272936
1984,12,1984-12-01T00:00:00,Zambia,Chibombo,300.1696233791325
1985,1,1985-01-01T00:00:00,Zambia,Chibombo,226.43395971891619
1985,2,1985-02-01T00:00:00,Zambia,Chibombo,195.48624494850685
1985,3,1985-03-01T00:00:00,Zambia,Chibombo,115.76113216735472
1985,4,1985-04-01T00:00:00,Zambia,Chibombo,13.338727411887243
1985,5,1985-05-01T00:00:00,Zambia,Chibombo,2.5544151510451694
1985,6,1985-06-01T00:00:00,Zambia,Chibombo,0.18354672442243958
1985,7,1985-07-01T00:00:00,Zambia,Chibombo,0.027045399043572296
1985,8,1985-08-01T00:00:00,Zambia,Chibombo,0.28994193205852314
1985,9,1985-09-01T00:00:00,Zambia,Chibombo,1.234679719029833
1985,10,1985-10-01T00:00:00,Zambia,Chibombo,23.86041425275355
1985,11,1985-11-01T00:00:00,Zambia,Chibombo,44.95048990283378
1985,12,1985-12-01T00:00:00,Zambia,Chibombo,281.5749389815622
1986,1,1986-01-01T00:00:00,Zambia,Chibombo,292.9578156835565
1986,2,1986-02-01T00:00:00,Zambia,Chibombo,133.00496160513367
1986,3,1986-03-01T00:00:00,Zambia,Chibombo,93.01396748957718
1986,4,1986-04-01T00:00:00,Zambia,Chibombo,85.48340313842988
1986,5,1986-05-01T00:00:00,Zambia,Chibombo,2.1082262200832056
1986,6,1986-06-01T00:00:00,Zambia,Chibombo,0.18312900650455
1986,7,1986-07-01T00:00:00,Zambia,Chibombo,0.027029160378573735
1986,8,1986-08-01T00:00:00,Zambia,Chibombo,0.29371473523731517
1986,9,1986-09-01T00:00:00,Zambia,Chibombo,1.48288927594172
1986,10,1986-10-01T00:00:00,Zambia,Chibombo,52.53626677624181
1986,11,1986-11-01T00:00:00,Zambia,Chibombo,66.41066447397124
1986,12,1986-12-01T00:00:00,Zambia,Chibombo,185.85574053558884
1987,1,1987-01-01T00:00:00,Zambia,Chibombo,223.9091845341941
1987,2,1987-02-01T00:00:00,Zambia,Chibombo,70.14754886592152
1987,3,1987-03-01T00:00:00,Zambia,Chibombo,36.66178358893717
1987,4,1987-04-01T00:00:00,Zambia,Chibombo,5.592164458593519
1987,5,1987-05-01T00:00:00,Zambia,Chibombo,2.5600227711705705
1987,6,1987-06-01T00:00:00,Zambia,Chibombo,0.1831829810162976
1987,7,1987-07-01T00:00:00,Zambia,Chibombo,0.02704190240398675
1987,8,1987-08-01T00:00:00,Zambia,Chibombo,0.29379506426917007
1987,9,1987-09-01T00:00:00,Zambia,Chibombo,1.8019381653581135
1987,10,1987-10-01T00:00:00,Zambia,Chibombo,9.664450820688037
1987,11,1987-11-01T00:00:00,Zambia,Chibombo,33.23757699001507
1987,12,1987-12-01T00:00:00,Zambia,Chibombo,194.01267135430098
1988,1,1988-01-01T00:00:00,Zambia,Chibombo,159.71126863131352
1988,2,1988-02-01T00:00:00,Zambia,Chibombo,191.26881454494446
1988,3,1988-03-01T00:00:00,Zambia,Chibombo,112.31437057910574
1988,4,1988-04-01T00:00:00,Zambia,Chibombo,5.657886633656401
1988,5,1988-05-01T00:00:00,Zambia,Chibombo,2.1074993456580526
1988,6,1988-06-01T00:00:00,Zambia,Chibombo,0.18520866477244796
1988,7,1988-07-01T00:00:00,Zambia,Chibombo,0.02689457208238701
1988,8,1988-08-01T00:00:00,Zambia,Chibombo,0.30448794498824056
1988,9,1988-09-01T00:00:00,Zambia,Chibombo,1.1801205107929988
1988,10,1988-10-01T00:00:00,Zambia,Chibombo,28.02988709907007
1988,11,1988-11-01T00:00:00,Zambia,Chibombo,40.362480096909486
1988,12,1988-12-01T00:00:00,Zambia,Chibombo,142.70914626138057
1989,1,1989-01-01T00:00:00,Zambia,Chibombo,302.34502495818947
1989,2,1989-02-01T00:00:00,Zambia,Chibombo,373.37891571732735
1989,3,1989-03-01T00:00:00,Zambia,Chibombo,120.93846596894491
1989,4,1989-04-01T00:00:00,Zambia,Chibombo,10.32598811100071
1989,5,1989-05-01T00:00:00,Zambia,Chibombo,2.1493976077175487
1989,6,1989-06-01T00:00:00,Zambia,Chibombo,0.18293178882875177
1989,7,1989-07-01T00:00:00,Zambia,Chibombo,0.027039160592718815
1989,8,1989-08-01T00:00:00,Zambia,Chibombo,0.29298726166803907
1989,9,1989-09-01T00:00:00,Zambia,Chibombo,1.1687027766007398
1989,10,1989-10-01T00:00:00,Zambia,Chibombo,9.634303119657838
1989,11,1989-11-01T00:00:00,Zambia,Chibombo,57.30677522405508
1989,12,1989-12-01T00:00:00,Zambia,Chibombo,164.07546069549684
1990,1,1990-01-01T00:00:00,Zambia,Chibombo,334.3044929718864
1990,2,1990-02-01T00:00:00,Zambia,Chibombo,190.79632085756404
1990,3,1990-03-01T00:00:00,Zambia,Chibombo,53.46677981535558
1990,4,1990-04-01T00:00:00,Zambia,Chibombo,25.13740069376949
1990,5,1990-05-01T00:00:00,Zambia,Chibombo,2.199321752306606
1990,6,1990-06-01T00:00:00,Zambia,Chibombo,0.18342237445678025
1990,7,1990-07-01T00:00:00,Zambia,Chibombo,0.02705969226461267
1990,8,1990-08-01T00:00:00,Zambia,Chibombo,0.2936846258507853
1990,9,1990-09-01T00:00:00,Zambia,Chibombo,1.364465133459021
1990,10,1990-10-01T00:00:00,Zambia,Chibombo,16.272199031388293
1990,11,1990-11-01T00:00:00,Zambia,Chibombo,66.07804018714441
1990,12,1990-12-01T00:00:00,Zambia,Chibombo,167.8778561709743
1991,1,1991-01-01T00:00:00,Zambia,Chibombo,249.55994679189968
1991,2,1991-02-01T00:00:00,Zambia,Chibombo,159.11946711347184
1991,3,1991-03-01T00:00:00,Zambia,Chibombo,87.00299550113239
1991,4,1991-04-01T00:00:00,Zambia,Chibombo,10.760783068697815
1991,5,1991-05-01T00:00:00,Zambia,Chibombo,2.2125048222196226
1991,6,1991-06-01T00:00:00,Zambia,Chibombo,0.18346138836333362
1991,7,1991-07-01T00:00:00,Zambia,Chibombo,0.02703916207326279
1991,8,1991-08-01T00:00:00,Zambia,Chibombo,0.29307495556999247
1991,9,1991-09-01T00:00:00,Zambia,Chibombo,1.232181949637711
1991,10,1991-10-01T00:00:00,Zambia,Chibombo,28.89016949891875
1991,11,1991-11-01T00:00:00,Zambia,Chibombo,83.37430219617015
1991,12,1991-12-01T00:00:00,Zambia,Chibombo,120.35978802770207
1992,1,1992-01-01T00:00:00,Zambia,Chibombo,100.41321794540995
1992,2,1992-02-01T00:00:00,Zambia,Chibombo,69.41035054158577
1992,3,1992-03-01T00:00:00,Zambia,Chibombo,126.68362048517108
1992,4,1992-04-01T00:00:00,Zambia,Chibombo,15.772612201507492
1992,5,1992-05-01T00:00:00,Zambia,Chibombo,2.600807697889794
1992,6,1992-06-01T00:00:00,Zambia,Chibombo,0.18318623543353393
1992,7,1992-07-01T00:00:00,Zambia,Chibombo,0.026910277276561402
1992,8,1992-08-01T00:00:00,Zambia,Chibombo,0.2978155485135871
1992,9,1992-09-01T00:00:00,Zambia,Chibombo,1.1477068369356915
1992,10,1992-10-01T00:00:00,Zambia,Chibombo,11.047957805913414
1992,11,1992-11-01T00:00:00,Zambia,Chibombo,107.54267597856592
1992,12,1992-12-01T00:00:00,Zambia,Chibombo,253.75848498088715
1993,1,1993-01-01T00:00:00,Zambia,Chibombo,179.15817787785235
1993,2,1993-02-01T00:00:00,Zambia,Chibombo,242.90188687156083
1993,3,1993-03-01T00:00:00,Zambia,Chibombo,111.45487549987799
1993,4,1993-04-01T00:00:00,Zambia,Chibombo,21.21094840753603
1993,5,1993-05-01T00:00:00,Zambia,Chibombo,2.110636665654459
1993,6,1993-06-01T00:00:00,Zambia,Chibombo,0.18314402928376639
1993,7,1993-07-01T00:00:00,Zambia,Chibombo,0.025581833741954805
1993,8,1993-08-01T00:00:00,Zambia,Chibombo,0.29416590688884686
1993,9,1993-09-01T00:00:00,Zambia,Chibombo,1.489809880702347
1993,10,1993-10-01T00:00:00,Zambia,Chibombo,6.874985276677164
1993,11,1993-11-01T00:00:00,Zambia,Chibombo,99.84209540185743
1993,12,1993-12-01T00:00:00,Zambia,Chibombo,105.208796735459
1994,1,1994-01-01T00:00:00,Zambia,Chibombo,204.11340328718308
1994,2,1994-02-01T00:00:00,Zambia,Chibombo,153.1077790554643
1994,3,1994-03-01T00:00:00,Zambia,Chibombo,8.560754422267797
1994,4,1994-04-01T00:00:00,Zambia,Chibombo,12.907721399411965
1994,5,1994-05-01T00:00:00,Zambia,Chibombo,2.1216913433404287
1994,6,1994-06-01T00:00:00,Zambia,Chibombo,0.1831438649235378
1994,7,1994-07-01T00:00:00,Zambia,Chibombo,0.02705199417701381
1994,8,1994-08-01T00:00:00,Zambia,Chibombo,0.29784246388928987
1994,9,1994-09-01T00:00:00,Zambia,Chibombo,1.5195266466647146
1994,10,1994-10-01T00:00:00,Zambia,Chibombo,30.85801100705063
1994,11,1994-11-01T00:00:00,Zambia,Chibombo,36.167413971309976
1994,12,1994-12-01T00:00:00,Zambia,Chibombo,142.9238017498977
1995,1,1995-01-01T00:00:00,Zambia,Chibombo,139.61948378360458
1995,2,1995-02-01T00:00:00,Zambia,Chibombo,169.2268158267716
1995,3,1995-03-01T00:00:00,Zambia,Chibombo,34.462045111473145
1995,4,1995-04-01T00:00:00,Zambia,Chibombo,5.876545091759043
1995,5,1995-05-01T00:00:00,Zambia,Chibombo,2.127166985351393
1995,6,1995-06-01T00:00:00,Zambia,Chibombo,0.18314383324504377
1995,7,1995-07-01T00:00:00,Zambia,Chibombo,0.027051998447824237
1995,8,1995-08-01T00:00:00,Zambia,Chibombo,0.2960575863561774
1995,9,1995-09-01T00:00:00,Zambia,Chibombo,1.1677770744544393
1995,10,1995-10-01T00:00:00,Zambia,Chibombo,35.34686121433829
1995,11,1995-11-01T00:00:00,Zambia,Chibombo,73.45016718558102
1995,12,1995-12-01T00:00:00,Zambia,Chibombo,120.34467954925512
1996,1,1996-01-01T00:00:00,Zambia,Chibombo,212.36824658526356
1996,2,1996-02-01T00:00:00,Zambia,Chibombo,208.2397828676371
1996,3,1996-03-01T00:00:00,Zambia,Chibombo,104.76418776487492
1996,4,1996-04-01T00:00:00,Zambia,Chibombo,5.21407291467483
1996,5,1996-05-01T00:00:00,Zambia,Chibombo,4.351849891212818
1996,6,1996-06-01T00:00:00,Zambia,Chibombo,0.18333537652797618
1996,7,1996-07-01T00:00:00,Zambia,Chibombo,0.02707376398964067
1996,8,1996-08-01T00:00:00,Zambia,Chibombo,0.296061008015149
1996,9,1996-09-01T00:00:00,Zambia,Chibombo,1.168744849727364
1996,10,1996-10-01T00:00:00,Zambia,Chibombo,5.77802518221144
1996,11,1996-11-01T00:00:00,Zambia,Chibombo,102.8898139060406
1996,12,1996-12-01T00:00:00,Zambia,Chibombo,240.1653303855585
1997,1,1997-01-01T00:00:00,Zambia,Chibombo,294.18361924189
1997,2,1997-02-01T00:00:00,Zambia,Chibombo,204.92822422107375
1997,3,1997-03-01T00:00:00,Zambia,Chibombo,89.73695141438945
1997,4,1997-04-01T00:00:00,Zambia,Chibombo,79.63023262369973
1997,5,1997-05-01T00:00:00,Zambia,Chibombo,2.234920029523787
1997,6,1997-06-01T00:00:00,Zambia,Chibombo,0.18318639636892067
1997,7,1997-07-01T00:00:00,Zambia,Chibombo,0.027052076767124112
1997,8,1997-08-01T00:00:00,Zambia,Chibombo,0.29614344820448063
1997,9,1997-09-01T00:00:00,Zambia,Chibombo,1.57742873693817
1997,10,1997-10-01T00:00:00,Zambia,Chibombo,9.408416930327954
1997,11,1997-11-01T00:00:00,Zambia,Chibombo,116.02311053419874
1997,12,1997-12-01T00:00:00,Zambia,Chibombo,184.31303829911812
1998,1,1998-01-01T00:00:00,Zambia,Chibombo,281.68989558165407
1998,2,1998-02-01T00:00:00,Zambia,Chibombo,91.62148972532123
1998,3,1998-03-01T00:00:00,Zambia,Chibombo,76.2496217530175
1998,4,1998-04-01T00:00:00,Zambia,Chibombo,9.051176545487873
1998,5,1998-05-01T00:00:00,Zambia,Chibombo,2.3566567468623614
1998,6,1998-06-01T00:00:00,Zambia,Chibombo,0.1826047073656044
1998,7,1998-07-01T00:00:00,Zambia,Chibombo,0.02707412599103155
1998,8,1998-08-01T00:00:00,Zambia,Chibombo,0.29680781063571987
1998,9,1998-09-01T00:00:00,Zambia,Chibombo,1.177610195470572
1998,10,1998-10-01T00:00:00,Zambia,Chibombo,5.785062982377746
1998,11,1998-11-01T00:00:00,Zambia,Chibombo,74.02227446516898
1998,12,1998-12-01T00:00:00,Zambia,Chibombo,272.5118380311463
1999,1,1999-01-01T00:00:00,Zambia,Chibombo,305.5090877039919
1999,2,1999-02-01T00:00:00,Zambia,Chibombo,257.7937819448536
1999,3,1999-03-01T00:00:00,Zambia,Chibombo,65.20636592834526
1999,4,1999-04-01T00:00:00,Zambia,Chibombo,5.4277291269659385
1999,5,1999-05-01T00:00:00,Zambia,Chibombo,2.1711301468476902
1999,6,1999-06-01T00:00:00,Zambia,Chibombo,0.18277944971920573
1999,7,1999-07-01T00:00:00,Zambia,Chibombo,0.02703848167595821
1999,8,1999-08-01T00:00:00,Zambia,Chibombo,0.29999041087516803
1999,9,1999-09-01T00:00:00,Zambia,Chibombo,1.17958880020536
1999,10,1999-10-01T00:00:00,Zambia,Chibombo,18.682748996939075
1999,11,1999-11-01T00:00:00,Zambia,Chibombo,49.4720955443534
1999,12,1999-12-01T00:00:00,Zambia,Chibombo,143.4616015170994
2000,1,2000-01-01T00:00:00,Zambia,Chibombo,216.8991958365797
2000,2,2000-02-01T00:00:00,Zambia,Chibombo,242.51791283459514
2000,3,2000-03-01T00:00:00,Zambia,Chibombo,195.53064114768554
2000,4,2000-04-01T00:00:00,Zambia,Chibombo,7.54175098104865
2000,5,2000-05-01T00:00:00,Zambia,Chibombo,3.162445718590499
2000,6,2000-06-01T00:00:00,Zambia,Chibombo,0.18333543281486103
2000,7,2000-07-01T00:00:00,Zambia,Chibombo,0.025677954812335452
2000,8,2000-08-01T00:00:00,Zambia,Chibombo,0.2972987144152746
2000,9,2000-09-01T00:00:00,Zambia,Chibombo,1.0486999997248032
2000,10,2000-10-01T00:00:00,Zambia,Chibombo,9.134915735827338
2000,11,2000-11-01T00:00:00,Zambia,Chibombo,117.32810254407599
2000,12,2000-12-01T00:00:00,Zambia,Chibombo,201.90320541879842
2001,1,2001-01-01T00:00:00,Zambia,Chibombo,222.09239486293177
2001,2,2001-02-01T00:00:00,Zambia,Chibombo,331.4004144513669
2001,3,2001-03-01T00:00:00,Zambia,Chibombo,160.7037366524247
2001,4,2001-04-01T00:00:00,Zambia,Chibombo,6.720323661071168
2001,5,2001-05-01T00:00:00,Zambia,Chibombo,1.8350175564022988
2001,6,2001-06-01T00:00:00,Zambia,Chibombo,0.18277890064789223
2001,7,2001-07-01T00:00:00,Zambia,Chibombo,0.025677952842024652
2001,8,2001-08-01T00:00:00,Zambia,Chibombo,0.26105884526308387
2001,9,2001-09-01T00:00:00,Zambia,Chibombo,1.0477263338281266
2001,10,2001-10-01T00:00:00,Zambia,Chibombo,10.995251136189903
2001,11,2001-11-01T00:00:00,Zambia,Chibombo,134.06971375268552
2001,12,2001-12-01T00:00:00,Zambia,Chibombo,199.87359318609558
2002,1,2002-01-01T00:00:00,Zambia,Chibombo,131.59346087720567
2002,2,2002-02-01T00:00:00,Zambia,Chibombo,64.78326350288762
2002,3,2002-03-01T00:00:00,Zambia,Chibombo,40.511360303965056
2002,4,2002-04-01T00:00:00,Zambia,Chibombo,40.361968756493944
2002,5,2002-05-01T00:00:00,Zambia,Chibombo,1.8332846458886811
2002,6,2002-06-01T00:00:00,Zambia,Chibombo,0.18490107227544417
2002,7,2002-07-01T00:00:00,Zambia,Chibombo,0.025797444939180323
2002,8,2002-08-01T00:00:00,Zambia,Chibombo,0.2610264854374762
2002,9,2002-09-01T00:00:00,Zambia,Chibombo,1.6706036779017093
2002,10,2002-10-01T00:00:00,Zambia,Chibombo,32.46970708896033
2002,11,2002-11-01T00:00:00,Zambia,Chibombo,82.07636042595358
2002,12,2002-12-01T00:00:00,Zambia,Chibombo,223.11514796221638
2003,1,2003-01-01T00:00:00,Zambia,Chibombo,148.01399252820144
2003,2,2003-02-01T00:00:00,Zambia,Chibombo,233.91351811122732
2003,3,2003-03-01T00:00:00,Zambia,Chibombo,214.50781996610186
2003,4,2003-04-01T00:00:00,Zambia,Chibombo,12.073373539468998
2003,5,2003-05-01T00:00:00,Zambia,Chibombo,1.83327275902715
2003,6,2003-06-01T00:00:00,Zambia,Chibombo,0.20774738204353996
2003,7,2003-07-01T00:00:00,Zambia,Chibombo,0.02754329124520901
2003,8,2003-08-01T00:00:00,Zambia,Chibombo,0.26312040564497396
2003,9,2003-09-01T00:00:00,Zambia,Chibombo,1.0487589775114008
2003,10,2003-10-01T00:00:00,Zambia,Chibombo,15.967392132179365
2003,11,2003-11-01T00:00:00,Zambia,Chibombo,95.47680684126495
2003,12,2003-12-01T00:00:00,Zambia,Chibombo,181.33759978299585
2004,1,2004-01-01T00:00:00,Zambia,Chibombo,216.41819560109292
2004,2,2004-02-01T00:00:00,Zambia,Chibombo,206.682374735248
2004,3,2004-03-01T00:00:00,Zambia,Chibombo,120.56909043118219
2004,4,2004-04-01T00:00:00,Zambia,Chibombo,16.048766362094234
2004,5,2004-05-01T00:00:00,Zambia,Chibombo,1.8332864293048154
2004,6,2004-06-01T00:00:00,Zambia,Chibombo,0.18414928856625795
2004,7,2004-07-01T00:00:00,Zambia,Chibombo,0.025690368273172906
2004,8,2004-08-01T00:00:00,Zambia,Chibombo,0.26277110056902714
2004,9,2004-09-01T00:00:00,Zambia,Chibombo,1.0473063011845793
2004,10,2004-10-01T00:00:00,Zambia,Chibombo,22.35158090011201
2004,11,2004-11-01T00:00:00,Zambia,Chibombo,72.87788834623663
2004,12,2004-12-01T00:00:00,Zambia,Chibombo,285.608753647064
2005,1,2005-01-01T00:00:00,Zambia,Chibombo,188.95048915517197
2005,2,2005-02-01T00:00:00,Zambia,Chibombo,61.31102548538388
2005,3,2005-03-01T00:00:00,Zambia,Chibombo,52.31810876929814
2005,4,2005-04-01T00:00:00,Zambia,Chibombo,8.62166898509295
2005,5,2005-05-01T00:00:00,Zambia,Chibombo,1.836763066302454
2005,6,2005-06-01T00:00:00,Zambia,Chibombo,0.18278011748167586
2005,7,2005-07-01T00:00:00,Zambia,Chibombo,0.025650814379224954
2005,8,2005-08-01T00:00:00,Zambia,Chibombo,0.2613142565540367
2005,9,2005-09-01T00:00:00,Zambia,Chibombo,1.0472820153868043
2005,10,2005-10-01T00:00:00,Zambia,Chibombo,5.064844178646748
2005,11,2005-11-01T00:00:00,Zambia,Chibombo,92.83503291187102
2005,12,2005-12-01T00:00:00,Zambia,Chibombo,251.63213042548514
2006,1,2006-01-01T00:00:00,Zambia,Chibombo,189.27510728020036
2006,2,2006-02-01T00:00:00,Zambia,Chibombo,219.9600137050589
2006,3,2006-03-01T00:00:00,Zambia,Chibombo,140.84056158700378
2006,4,2006-04-01T00:00:00,Zambia,Chibombo,8.578596812016817
2006,5,2006-05-01T00:00:00,Zambia,Chibombo,1.868523846120942
2006,6,2006-06-01T00:00:00,Zambia,Chibombo,0.18273593220865175
2006,7,2006-07-01T00:00:00,Zambia,Chibombo,0.025677951752078463
2006,8,2006-08-01T00:00:00,Zambia,Chibombo,0.2685902267953141
2006,9,2006-09-01T00:00:00,Zambia,Chibombo,1.0502114705555008
2006,10,2006-10-01T00:00:00,Zambia,Chibombo,10.346310171463825
2006,11,2006-11-01T00:00:00,Zambia,Chibombo,103.85100321910295
2006,12,2006-12-01T00:00:00,Zambia,Chibombo,157.49651407645473
2007,1,2007-01-01T00:00:00,Zambia,Chibombo,277.59665335828623
2007,2,2007-02-01T00:00:00,Zambia,Chibombo,226.36864962044066
2007,3,2007-03-01T00:00:00,Zambia,Chibombo,60.01102209452018
2007,4,2007-04-01T00:00:00,Zambia,Chibombo,15.131949608307345
2007,5,2007-05-01T00:00:00,Zambia,Chibombo,1.983881860851902
2007,6,2007-06-01T00:00:00,Zambia,Chibombo,0.18302564746447647
2007,7,2007-07-01T00:00:00,Zambia,Chibombo,0.0260324009162514
2007,8,2007-08-01T00:00:00,Zambia,Chibombo,0.2607438344843487
2007,9,2007-09-01T00:00:00,Zambia,Chibombo,1.166826869820595
2007,10,2007-10-01T00:00:00,Zambia,Chibombo,8.581581305652366
2007,11,2007-11-01T00:00:00,Zambia,Chibombo,121.17232591162694
2007,12,2007-12-01T00:00:00,Zambia,Chibombo,319.3888023881387
2008,1,2008-01-01T00:00:00,Zambia,Chibombo,326.53537732765113
2008,2,2008-02-01T00:00:00,Zambia,Chibombo,114.10015926326315
2008,3,2008-03-01T00:00:00,Zambia,Chibombo,83.57129293564341
2008,4,2008-04-01T00:00:00,Zambia,Chibombo,9.3915489008405
2008,5,2008-05-01T00:00:00,Zambia,Chibombo,1.8736690574960744
2008,6,2008-06-01T00:00:00,Zambia,Chibombo,0.4674491513369188
2008,7,2008-07-01T00:00:00,Zambia,Chibombo,0.025650912305926924
2008,8,2008-08-01T00:00:00,Zambia,Chibombo,0.2607241466658534
2008,9,2008-09-01T00:00:00,Zambia,Chibombo,1.0451382293462186
2008,10,2008-10-01T00:00:00,Zambia,Chibombo,7.9972872762121465
2008,11,2008-11-01T00:00:00,Zambia,Chibombo,134.72653365031357
2008,12,2008-12-01T00:00:00,Zambia,Chibombo,250.51720443812235
2009,1,2009-01-01T00:00:00,Zambia,Chibombo,272.77913512043455
2009,2,2009-02-01T00:00:00,Zambia,Chibombo,78.82712478624975
2009,3,2009-03-01T00:00:00,Zambia,Chibombo,155.128359163255
2009,4,2009-04-01T00:00:00,Zambia,Chibombo,6.074474177693906
2009,5,2009-05-01T00:00:00,Zambia,Chibombo,9.161125127803643
2009,6,2009-06-01T00:00:00,Zambia,Chibombo,0.18267519204462543
2009,7,2009-07-01T00:00:00,Zambia,Chibombo,0.02567429614227795
2009,8,2009-08-01T00:00:00,Zambia,Chibombo,0.26054331299917594
2009,9,2009-09-01T00:00:00,Zambia,Chibombo,1.188190813734042
2009,10,2009-10-01T00:00:00,Zambia,Chibombo,6.76106312984574
2009,11,2009-11-01T00:00:00,Zambia,Chibombo,169.34991850402355
2009,12,2009-12-01T00:00:00,Zambia,Chibombo,149.62771249099873
2010,1,2010-01-01T00:00:00,Zambia,Chibombo,149.7885460760286
2010,2,2010-02-01T00:00:00,Zambia,Chibombo,335.62597425350674
2010,3,2010-03-01T00:00:00,Zambia,Chibombo,123.36810873317853
2010,4,2010-04-01T00:00:00,Zambia,Chibombo,37.19776446301648
2010,5,2010-05-01T00:00:00,Zambia,Chibombo,2.9590475367088063
2010,6,2010-06-01T00:00:00,Zambia,Chibombo,0.18346340873721156
2010,7,2010-07-01T00:00:00,Zambia,Chibombo,0.025688992303877622
2010,8,2010-08-01T00:00:00,Zambia,Chibombo,0.260743957860278
2010,9,2010-09-01T00:00:00,Zambia,Chibombo,1.0457432579815171
2010,10,2010-10-01T00:00:00,Zambia,Chibombo,6.012547708982687
2010,11,2010-11-01T00:00:00,Zambia,Chibombo,115.40962344238449
2010,12,2010-12-01T00:00:00,Zambia,Chibombo,246.31697438994345
2011,1,2011-01-01T00:00:00,Zambia,Chibombo,228.47297006602287
2011,2,2011-02-01T00:00:00,Zambia,Chibombo,74.88168896596045
2011,3,2011-03-01T00:00:00,Zambia,Chibombo,110.19899559128403
2011,4,2011-04-01T00:00:00,Zambia,Chibombo,19.72273715171976
2011,5,2011-05-01T00:00:00,Zambia,Chibombo,1.828492985058166
2011,6,2011-06-01T00:00:00,Zambia,Chibombo,0.18395493632416166
2011,7,2011-07-01T00:00:00,Zambia,Chibombo,0.025676010456923984
2011,8,2011-08-01T00:00:00,Zambia,Chibombo,0.26072408354778553
2011,9,2011-09-01T00:00:00,Zambia,Chibombo,1.0461296356692587
2011,10,2011-10-01T00:00:00,Zambia,Chibombo,14.15520717257386
2011,11,2011-11-01T00:00:00,Zambia,Chibombo,107.86435560630525
2011,12,2011-12-01T00:00:00,Zambia,Chibombo,141.38328737978446
2012,1,2012-01-01T00:00:00,Zambia,Chibombo,242.06742097144863
2012,2,2012-02-01T00:00:00,Zambia,Chibombo,186.45829877873996
